speed_kn,foc_mt_day,draft_m,wave_m,wind_beaufort
10.0,7.66,8.0,0.25,0
10.0,7.83,8.0,0.25,1
10.0,8.0,8.0,0.25,2
10.0,8.16,8.0,0.25,3
10.0,8.33,8.0,0.25,4
10.0,8.5,8.0,0.25,5
10.0,8.67,8.0,0.25,6
10.0,8.84,8.0,0.25,7
10.0,9.01,8.0,0.25,8
10.0,7.83,8.0,0.5,0
10.0,8.0,8.0,0.5,1
10.0,8.17,8.0,0.5,2
10.0,8.34,8.0,0.5,3
10.0,8.52,8.0,0.5,4
10.0,8.69,8.0,0.5,5
10.0,8.86,8.0,0.5,6
10.0,9.03,8.0,0.5,7
10.0,9.2,8.0,0.5,8
10.0,8.0,8.0,0.75,0
10.0,8.17,8.0,0.75,1
10.0,8.35,8.0,0.75,2
10.0,8.52,8.0,0.75,3
10.0,8.7,8.0,0.75,4
10.0,8.87,8.0,0.75,5
10.0,9.05,8.0,0.75,6
10.0,9.23,8.0,0.75,7
10.0,9.4,8.0,0.75,8
10.0,8.16,8.0,1.0,0
10.0,8.34,8.0,1.0,1
10.0,8.52,8.0,1.0,2
10.0,8.7,8.0,1.0,3
10.0,8.88,8.0,1.0,4
10.0,9.06,8.0,1.0,5
10.0,9.24,8.0,1.0,6
10.0,9.42,8.0,1.0,7
10.0,9.6,8.0,1.0,8
10.0,8.33,8.0,1.25,0
10.0,8.52,8.0,1.25,1
10.0,8.7,8.0,1.25,2
10.0,8.88,8.0,1.25,3
10.0,9.07,8.0,1.25,4
10.0,9.25,8.0,1.25,5
10.0,9.43,8.0,1.25,6
10.0,9.62,8.0,1.25,7
10.0,9.8,8.0,1.25,8
10.0,8.5,8.0,1.5,0
10.0,8.69,8.0,1.5,1
10.0,8.87,8.0,1.5,2
10.0,9.06,8.0,1.5,3
10.0,9.25,8.0,1.5,4
10.0,9.44,8.0,1.5,5
10.0,9.62,8.0,1.5,6
10.0,9.81,8.0,1.5,7
10.0,10.0,8.0,1.5,8
10.0,8.67,8.0,1.75,0
10.0,8.86,8.0,1.75,1
10.0,9.05,8.0,1.75,2
10.0,9.24,8.0,1.75,3
10.0,9.43,8.0,1.75,4
10.0,9.62,8.0,1.75,5
10.0,9.81,8.0,1.75,6
10.0,10.0,8.0,1.75,7
10.0,10.19,8.0,1.75,8
10.0,8.84,8.0,2.0,0
10.0,9.03,8.0,2.0,1
10.0,9.23,8.0,2.0,2
10.0,9.42,8.0,2.0,3
10.0,9.62,8.0,2.0,4
10.0,9.81,8.0,2.0,5
10.0,10.0,8.0,2.0,6
10.0,10.2,8.0,2.0,7
10.0,10.39,8.0,2.0,8
10.0,9.01,8.0,2.25,0
10.0,9.2,8.0,2.25,1
10.0,9.4,8.0,2.25,2
10.0,9.6,8.0,2.25,3
10.0,9.8,8.0,2.25,4
10.0,10.0,8.0,2.25,5
10.0,10.2,8.0,2.25,6
10.0,10.39,8.0,2.25,7
10.0,10.59,8.0,2.25,8
10.0,9.17,8.0,2.5,0
10.0,9.38,8.0,2.5,1
10.0,9.58,8.0,2.5,2
10.0,9.78,8.0,2.5,3
10.0,9.98,8.0,2.5,4
10.0,10.18,8.0,2.5,5
10.0,10.39,8.0,2.5,6
10.0,10.59,8.0,2.5,7
10.0,10.79,8.0,2.5,8
10.0,9.34,8.0,2.75,0
10.0,9.55,8.0,2.75,1
10.0,9.75,8.0,2.75,2
10.0,9.96,8.0,2.75,3
10.0,10.17,8.0,2.75,4
10.0,10.37,8.0,2.75,5
10.0,10.58,8.0,2.75,6
10.0,10.78,8.0,2.75,7
10.0,10.99,8.0,2.75,8
10.0,9.51,8.0,3.0,0
10.0,9.72,8.0,3.0,1
10.0,9.93,8.0,3.0,2
10.0,10.14,8.0,3.0,3
10.0,10.35,8.0,3.0,4
10.0,10.56,8.0,3.0,5
10.0,10.77,8.0,3.0,6
10.0,10.98,8.0,3.0,7
10.0,11.19,8.0,3.0,8
10.0,9.68,8.0,3.25,0
10.0,9.89,8.0,3.25,1
10.0,10.11,8.0,3.25,2
10.0,10.32,8.0,3.25,3
10.0,10.53,8.0,3.25,4
10.0,10.75,8.0,3.25,5
10.0,10.96,8.0,3.25,6
10.0,11.17,8.0,3.25,7
10.0,11.38,8.0,3.25,8
10.0,9.85,8.0,3.5,0
10.0,10.07,8.0,3.5,1
10.0,10.28,8.0,3.5,2
10.0,10.5,8.0,3.5,3
10.0,10.72,8.0,3.5,4
10.0,10.93,8.0,3.5,5
10.0,11.15,8.0,3.5,6
10.0,11.37,8.0,3.5,7
10.0,11.58,8.0,3.5,8
10.0,10.02,8.0,3.75,0
10.0,10.24,8.0,3.75,1
10.0,10.46,8.0,3.75,2
10.0,10.68,8.0,3.75,3
10.0,10.9,8.0,3.75,4
10.0,11.12,8.0,3.75,5
10.0,11.34,8.0,3.75,6
10.0,11.56,8.0,3.75,7
10.0,11.78,8.0,3.75,8
10.0,10.19,8.0,4.0,0
10.0,10.41,8.0,4.0,1
10.0,10.63,8.0,4.0,2
10.0,10.86,8.0,4.0,3
10.0,11.08,8.0,4.0,4
10.0,11.31,8.0,4.0,5
10.0,11.53,8.0,4.0,6
10.0,11.75,8.0,4.0,7
10.0,11.98,8.0,4.0,8
10.0,7.57,8.2,0.0,0
10.0,7.73,8.2,0.0,1
10.0,7.9,8.2,0.0,2
10.0,8.07,8.2,0.0,3
10.0,8.23,8.2,0.0,4
10.0,8.4,8.2,0.0,5
10.0,8.57,8.2,0.0,6
10.0,8.73,8.2,0.0,7
10.0,8.9,8.2,0.0,8
10.0,7.74,8.2,0.25,0
10.0,7.91,8.2,0.25,1
10.0,8.08,8.2,0.25,2
10.0,8.25,8.2,0.25,3
10.0,8.42,8.2,0.25,4
10.0,8.59,8.2,0.25,5
10.0,8.76,8.2,0.25,6
10.0,8.93,8.2,0.25,7
10.0,9.1,8.2,0.25,8
10.0,7.91,8.2,0.5,0
10.0,8.08,8.2,0.5,1
10.0,8.26,8.2,0.5,2
10.0,8.43,8.2,0.5,3
10.0,8.6,8.2,0.5,4
10.0,8.78,8.2,0.5,5
10.0,8.95,8.2,0.5,6
10.0,9.13,8.2,0.5,7
10.0,9.3,8.2,0.5,8
10.0,8.08,8.2,0.75,0
10.0,8.26,8.2,0.75,1
10.0,8.43,8.2,0.75,2
10.0,8.61,8.2,0.75,3
10.0,8.79,8.2,0.75,4
10.0,8.97,8.2,0.75,5
10.0,9.15,8.2,0.75,6
10.0,9.32,8.2,0.75,7
10.0,9.5,8.2,0.75,8
10.0,8.25,8.2,1.0,0
10.0,8.43,8.2,1.0,1
10.0,8.61,8.2,1.0,2
10.0,8.79,8.2,1.0,3
10.0,8.98,8.2,1.0,4
10.0,9.16,8.2,1.0,5
10.0,9.34,8.2,1.0,6
10.0,9.52,8.2,1.0,7
10.0,9.7,8.2,1.0,8
10.0,8.42,8.2,1.25,0
10.0,8.61,8.2,1.25,1
10.0,8.79,8.2,1.25,2
10.0,8.98,8.2,1.25,3
10.0,9.16,8.2,1.25,4
10.0,9.35,8.2,1.25,5
10.0,9.53,8.2,1.25,6
10.0,9.72,8.2,1.25,7
10.0,9.9,8.2,1.25,8
10.0,8.59,8.2,1.5,0
10.0,8.78,8.2,1.5,1
10.0,8.97,8.2,1.5,2
10.0,9.16,8.2,1.5,3
10.0,9.35,8.2,1.5,4
10.0,9.54,8.2,1.5,5
10.0,9.72,8.2,1.5,6
10.0,9.91,8.2,1.5,7
10.0,10.1,8.2,1.5,8
10.0,8.76,8.2,1.75,0
10.0,8.95,8.2,1.75,1
10.0,9.15,8.2,1.75,2
10.0,9.34,8.2,1.75,3
10.0,9.53,8.2,1.75,4
10.0,9.72,8.2,1.75,5
10.0,9.92,8.2,1.75,6
10.0,10.11,8.2,1.75,7
10.0,10.3,8.2,1.75,8
10.0,8.93,8.2,2.0,0
10.0,9.13,8.2,2.0,1
10.0,9.32,8.2,2.0,2
10.0,9.52,8.2,2.0,3
10.0,9.72,8.2,2.0,4
10.0,9.91,8.2,2.0,5
10.0,10.11,8.2,2.0,6
10.0,10.31,8.2,2.0,7
10.0,10.5,8.2,2.0,8
10.0,9.1,8.2,2.25,0
10.0,9.3,8.2,2.25,1
10.0,9.5,8.2,2.25,2
10.0,9.7,8.2,2.25,3
10.0,9.9,8.2,2.25,4
10.0,10.1,8.2,2.25,5
10.0,10.3,8.2,2.25,6
10.0,10.5,8.2,2.25,7
10.0,10.7,8.2,2.25,8
10.0,9.27,8.2,2.5,0
10.0,9.48,8.2,2.5,1
10.0,9.68,8.2,2.5,2
10.0,9.88,8.2,2.5,3
10.0,10.09,8.2,2.5,4
10.0,10.29,8.2,2.5,5
10.0,10.5,8.2,2.5,6
10.0,10.7,8.2,2.5,7
10.0,10.9,8.2,2.5,8
10.0,9.44,8.2,2.75,0
10.0,9.65,8.2,2.75,1
10.0,9.86,8.2,2.75,2
10.0,10.06,8.2,2.75,3
10.0,10.27,8.2,2.75,4
10.0,10.48,8.2,2.75,5
10.0,10.69,8.2,2.75,6
10.0,10.9,8.2,2.75,7
10.0,11.1,8.2,2.75,8
10.0,9.61,8.2,3.0,0
10.0,9.82,8.2,3.0,1
10.0,10.03,8.2,3.0,2
10.0,10.25,8.2,3.0,3
10.0,10.46,8.2,3.0,4
10.0,10.67,8.2,3.0,5
10.0,10.88,8.2,3.0,6
10.0,11.09,8.2,3.0,7
10.0,11.3,8.2,3.0,8
10.0,9.78,8.2,3.25,0
10.0,10.0,8.2,3.25,1
10.0,10.21,8.2,3.25,2
10.0,10.43,8.2,3.25,3
10.0,10.64,8.2,3.25,4
10.0,10.86,8.2,3.25,5
10.0,11.07,8.2,3.25,6
10.0,11.29,8.2,3.25,7
10.0,11.5,8.2,3.25,8
10.0,9.95,8.2,3.5,0
10.0,10.17,8.2,3.5,1
10.0,10.39,8.2,3.5,2
10.0,10.61,8.2,3.5,3
10.0,10.83,8.2,3.5,4
10.0,11.05,8.2,3.5,5
10.0,11.27,8.2,3.5,6
10.0,11.49,8.2,3.5,7
10.0,11.7,8.2,3.5,8
10.0,10.12,8.2,3.75,0
10.0,10.35,8.2,3.75,1
10.0,10.57,8.2,3.75,2
10.0,10.79,8.2,3.75,3
10.0,11.01,8.2,3.75,4
10.0,11.24,8.2,3.75,5
10.0,11.46,8.2,3.75,6
10.0,11.68,8.2,3.75,7
10.0,11.9,8.2,3.75,8
10.0,10.29,8.2,4.0,0
10.0,10.52,8.2,4.0,1
10.0,10.75,8.2,4.0,2
10.0,10.97,8.2,4.0,3
10.0,11.2,8.2,4.0,4
10.0,11.43,8.2,4.0,5
10.0,11.65,8.2,4.0,6
10.0,11.88,8.2,4.0,7
10.0,12.1,8.2,4.0,8
10.0,7.65,8.4,0.0,0
10.0,7.82,8.4,0.0,1
10.0,7.98,8.4,0.0,2
10.0,8.15,8.4,0.0,3
10.0,8.32,8.4,0.0,4
10.0,8.49,8.4,0.0,5
10.0,8.66,8.4,0.0,6
10.0,8.82,8.4,0.0,7
10.0,8.99,8.4,0.0,8
10.0,7.82,8.4,0.25,0
10.0,7.99,8.4,0.25,1
10.0,8.16,8.4,0.25,2
10.0,8.34,8.4,0.25,3
10.0,8.51,8.4,0.25,4
10.0,8.68,8.4,0.25,5
10.0,8.85,8.4,0.25,6
10.0,9.02,8.4,0.25,7
10.0,9.2,8.4,0.25,8
10.0,7.99,8.4,0.5,0
10.0,8.17,8.4,0.5,1
10.0,8.34,8.4,0.5,2
10.0,8.52,8.4,0.5,3
10.0,8.69,8.4,0.5,4
10.0,8.87,8.4,0.5,5
10.0,9.05,8.4,0.5,6
10.0,9.22,8.4,0.5,7
10.0,9.4,8.4,0.5,8
10.0,8.16,8.4,0.75,0
10.0,8.34,8.4,0.75,1
10.0,8.52,8.4,0.75,2
10.0,8.7,8.4,0.75,3
10.0,8.88,8.4,0.75,4
10.0,9.06,8.4,0.75,5
10.0,9.24,8.4,0.75,6
10.0,9.42,8.4,0.75,7
10.0,9.6,8.4,0.75,8
10.0,8.34,8.4,1.0,0
10.0,8.52,8.4,1.0,1
10.0,8.7,8.4,1.0,2
10.0,8.89,8.4,1.0,3
10.0,9.07,8.4,1.0,4
10.0,9.25,8.4,1.0,5
10.0,9.44,8.4,1.0,6
10.0,9.62,8.4,1.0,7
10.0,9.8,8.4,1.0,8
10.0,8.51,8.4,1.25,0
10.0,8.69,8.4,1.25,1
10.0,8.88,8.4,1.25,2
10.0,9.07,8.4,1.25,3
10.0,9.26,8.4,1.25,4
10.0,9.44,8.4,1.25,5
10.0,9.63,8.4,1.25,6
10.0,9.82,8.4,1.25,7
10.0,10.0,8.4,1.25,8
10.0,8.68,8.4,1.5,0
10.0,8.87,8.4,1.5,1
10.0,9.06,8.4,1.5,2
10.0,9.25,8.4,1.5,3
10.0,9.44,8.4,1.5,4
10.0,9.63,8.4,1.5,5
10.0,9.83,8.4,1.5,6
10.0,10.02,8.4,1.5,7
10.0,10.21,8.4,1.5,8
10.0,8.85,8.4,1.75,0
10.0,9.05,8.4,1.75,1
10.0,9.24,8.4,1.75,2
10.0,9.44,8.4,1.75,3
10.0,9.63,8.4,1.75,4
10.0,9.83,8.4,1.75,5
10.0,10.02,8.4,1.75,6
10.0,10.21,8.4,1.75,7
10.0,10.41,8.4,1.75,8
10.0,9.02,8.4,2.0,0
10.0,9.22,8.4,2.0,1
10.0,9.42,8.4,2.0,2
10.0,9.62,8.4,2.0,3
10.0,9.82,8.4,2.0,4
10.0,10.02,8.4,2.0,5
10.0,10.21,8.4,2.0,6
10.0,10.41,8.4,2.0,7
10.0,10.61,8.4,2.0,8
10.0,9.2,8.4,2.25,0
10.0,9.4,8.4,2.25,1
10.0,9.6,8.4,2.25,2
10.0,9.8,8.4,2.25,3
10.0,10.01,8.4,2.25,4
10.0,10.21,8.4,2.25,5
10.0,10.41,8.4,2.25,6
10.0,10.61,8.4,2.25,7
10.0,10.81,8.4,2.25,8
10.0,9.37,8.4,2.5,0
10.0,9.57,8.4,2.5,1
10.0,9.78,8.4,2.5,2
10.0,9.99,8.4,2.5,3
10.0,10.19,8.4,2.5,4
10.0,10.4,8.4,2.5,5
10.0,10.6,8.4,2.5,6
10.0,10.81,8.4,2.5,7
10.0,11.02,8.4,2.5,8
10.0,9.54,8.4,2.75,0
10.0,9.75,8.4,2.75,1
10.0,9.96,8.4,2.75,2
10.0,10.17,8.4,2.75,3
10.0,10.38,8.4,2.75,4
10.0,10.59,8.4,2.75,5
10.0,10.8,8.4,2.75,6
10.0,11.01,8.4,2.75,7
10.0,11.22,8.4,2.75,8
10.0,9.71,8.4,3.0,0
10.0,9.93,8.4,3.0,1
10.0,10.14,8.4,3.0,2
10.0,10.35,8.4,3.0,3
10.0,10.57,8.4,3.0,4
10.0,10.78,8.4,3.0,5
10.0,10.99,8.4,3.0,6
10.0,11.21,8.4,3.0,7
10.0,11.42,8.4,3.0,8
10.0,9.88,8.4,3.25,0
10.0,10.1,8.4,3.25,1
10.0,10.32,8.4,3.25,2
10.0,10.54,8.4,3.25,3
10.0,10.75,8.4,3.25,4
10.0,10.97,8.4,3.25,5
10.0,11.19,8.4,3.25,6
10.0,11.41,8.4,3.25,7
10.0,11.62,8.4,3.25,8
10.0,10.06,8.4,3.5,0
10.0,10.28,8.4,3.5,1
10.0,10.5,8.4,3.5,2
10.0,10.72,8.4,3.5,3
10.0,10.94,8.4,3.5,4
10.0,11.16,8.4,3.5,5
10.0,11.38,8.4,3.5,6
10.0,11.6,8.4,3.5,7
10.0,11.83,8.4,3.5,8
10.0,10.23,8.4,3.75,0
10.0,10.45,8.4,3.75,1
10.0,10.68,8.4,3.75,2
10.0,10.9,8.4,3.75,3
10.0,11.13,8.4,3.75,4
10.0,11.35,8.4,3.75,5
10.0,11.58,8.4,3.75,6
10.0,11.8,8.4,3.75,7
10.0,12.03,8.4,3.75,8
10.0,10.4,8.4,4.0,0
10.0,10.63,8.4,4.0,1
10.0,10.86,8.4,4.0,2
10.0,11.09,8.4,4.0,3
10.0,11.32,8.4,4.0,4
10.0,11.54,8.4,4.0,5
10.0,11.77,8.4,4.0,6
10.0,12.0,8.4,4.0,7
10.0,12.23,8.4,4.0,8
10.0,7.73,8.6,0.0,0
10.0,7.9,8.6,0.0,1
10.0,8.07,8.6,0.0,2
10.0,8.24,8.6,0.0,3
10.0,8.41,8.6,0.0,4
10.0,8.58,8.6,0.0,5
10.0,8.75,8.6,0.0,6
10.0,8.92,8.6,0.0,7
10.0,9.09,8.6,0.0,8
10.0,7.9,8.6,0.25,0
10.0,8.07,8.6,0.25,1
10.0,8.25,8.6,0.25,2
10.0,8.42,8.6,0.25,3
10.0,8.6,8.6,0.25,4
10.0,8.77,8.6,0.25,5
10.0,8.94,8.6,0.25,6
10.0,9.12,8.6,0.25,7
10.0,9.29,8.6,0.25,8
10.0,8.07,8.6,0.5,0
10.0,8.25,8.6,0.5,1
10.0,8.43,8.6,0.5,2
10.0,8.61,8.6,0.5,3
10.0,8.78,8.6,0.5,4
10.0,8.96,8.6,0.5,5
10.0,9.14,8.6,0.5,6
10.0,9.32,8.6,0.5,7
10.0,9.49,8.6,0.5,8
10.0,8.25,8.6,0.75,0
10.0,8.43,8.6,0.75,1
10.0,8.61,8.6,0.75,2
10.0,8.79,8.6,0.75,3
10.0,8.97,8.6,0.75,4
10.0,9.15,8.6,0.75,5
10.0,9.34,8.6,0.75,6
10.0,9.52,8.6,0.75,7
10.0,9.7,8.6,0.75,8
10.0,8.42,8.6,1.0,0
10.0,8.61,8.6,1.0,1
10.0,8.79,8.6,1.0,2
10.0,8.98,8.6,1.0,3
10.0,9.16,8.6,1.0,4
10.0,9.35,8.6,1.0,5
10.0,9.53,8.6,1.0,6
10.0,9.72,8.6,1.0,7
10.0,9.9,8.6,1.0,8
10.0,8.6,8.6,1.25,0
10.0,8.78,8.6,1.25,1
10.0,8.97,8.6,1.25,2
10.0,9.16,8.6,1.25,3
10.0,9.35,8.6,1.25,4
10.0,9.54,8.6,1.25,5
10.0,9.73,8.6,1.25,6
10.0,9.92,8.6,1.25,7
10.0,10.11,8.6,1.25,8
10.0,8.77,8.6,1.5,0
10.0,8.96,8.6,1.5,1
10.0,9.15,8.6,1.5,2
10.0,9.35,8.6,1.5,3
10.0,9.54,8.6,1.5,4
10.0,9.73,8.6,1.5,5
10.0,9.93,8.6,1.5,6
10.0,10.12,8.6,1.5,7
10.0,10.31,8.6,1.5,8
10.0,8.94,8.6,1.75,0
10.0,9.14,8.6,1.75,1
10.0,9.34,8.6,1.75,2
10.0,9.53,8.6,1.75,3
10.0,9.73,8.6,1.75,4
10.0,9.93,8.6,1.75,5
10.0,10.12,8.6,1.75,6
10.0,10.32,8.6,1.75,7
10.0,10.52,8.6,1.75,8
10.0,9.12,8.6,2.0,0
10.0,9.32,8.6,2.0,1
10.0,9.52,8.6,2.0,2
10.0,9.72,8.6,2.0,3
10.0,9.92,8.6,2.0,4
10.0,10.12,8.6,2.0,5
10.0,10.32,8.6,2.0,6
10.0,10.52,8.6,2.0,7
10.0,10.72,8.6,2.0,8
10.0,9.29,8.6,2.25,0
10.0,9.49,8.6,2.25,1
10.0,9.7,8.6,2.25,2
10.0,9.9,8.6,2.25,3
10.0,10.11,8.6,2.25,4
10.0,10.31,8.6,2.25,5
10.0,10.52,8.6,2.25,6
10.0,10.72,8.6,2.25,7
10.0,10.93,8.6,2.25,8
10.0,9.46,8.6,2.5,0
10.0,9.67,8.6,2.5,1
10.0,9.88,8.6,2.5,2
10.0,10.09,8.6,2.5,3
10.0,10.3,8.6,2.5,4
10.0,10.51,8.6,2.5,5
10.0,10.71,8.6,2.5,6
10.0,10.92,8.6,2.5,7
10.0,11.13,8.6,2.5,8
10.0,9.64,8.6,2.75,0
10.0,9.85,8.6,2.75,1
10.0,10.06,8.6,2.75,2
10.0,10.27,8.6,2.75,3
10.0,10.49,8.6,2.75,4
10.0,10.7,8.6,2.75,5
10.0,10.91,8.6,2.75,6
10.0,11.12,8.6,2.75,7
10.0,11.33,8.6,2.75,8
10.0,9.81,8.6,3.0,0
10.0,10.03,8.6,3.0,1
10.0,10.24,8.6,3.0,2
10.0,10.46,8.6,3.0,3
10.0,10.68,8.6,3.0,4
10.0,10.89,8.6,3.0,5
10.0,11.11,8.6,3.0,6
10.0,11.32,8.6,3.0,7
10.0,11.54,8.6,3.0,8
10.0,9.99,8.6,3.25,0
10.0,10.21,8.6,3.25,1
10.0,10.43,8.6,3.25,2
10.0,10.65,8.6,3.25,3
10.0,10.86,8.6,3.25,4
10.0,11.08,8.6,3.25,5
10.0,11.3,8.6,3.25,6
10.0,11.52,8.6,3.25,7
10.0,11.74,8.6,3.25,8
10.0,10.16,8.6,3.5,0
10.0,10.38,8.6,3.5,1
10.0,10.61,8.6,3.5,2
10.0,10.83,8.6,3.5,3
10.0,11.05,8.6,3.5,4
10.0,11.28,8.6,3.5,5
10.0,11.5,8.6,3.5,6
10.0,11.72,8.6,3.5,7
10.0,11.95,8.6,3.5,8
10.0,10.33,8.6,3.75,0
10.0,10.56,8.6,3.75,1
10.0,10.79,8.6,3.75,2
10.0,11.02,8.6,3.75,3
10.0,11.24,8.6,3.75,4
10.0,11.47,8.6,3.75,5
10.0,11.7,8.6,3.75,6
10.0,11.92,8.6,3.75,7
10.0,12.15,8.6,3.75,8
10.0,10.51,8.6,4.0,0
10.0,10.74,8.6,4.0,1
10.0,10.97,8.6,4.0,2
10.0,11.2,8.6,4.0,3
10.0,11.43,8.6,4.0,4
10.0,11.66,8.6,4.0,5
10.0,11.89,8.6,4.0,6
10.0,12.13,8.6,4.0,7
10.0,12.36,8.6,4.0,8
10.0,7.8,8.8,0.0,0
10.0,7.98,8.8,0.0,1
10.0,8.15,8.8,0.0,2
10.0,8.32,8.8,0.0,3
10.0,8.49,8.8,0.0,4
10.0,8.66,8.8,0.0,5
10.0,8.84,8.8,0.0,6
10.0,9.01,8.8,0.0,7
10.0,9.18,8.8,0.0,8
10.0,7.98,8.8,0.25,0
10.0,8.16,8.8,0.25,1
10.0,8.33,8.8,0.25,2
10.0,8.51,8.8,0.25,3
10.0,8.68,8.8,0.25,4
10.0,8.86,8.8,0.25,5
10.0,9.03,8.8,0.25,6
10.0,9.21,8.8,0.25,7
10.0,9.39,8.8,0.25,8
10.0,8.16,8.8,0.5,0
10.0,8.34,8.8,0.5,1
10.0,8.51,8.8,0.5,2
10.0,8.69,8.8,0.5,3
10.0,8.87,8.8,0.5,4
10.0,9.05,8.8,0.5,5
10.0,9.23,8.8,0.5,6
10.0,9.41,8.8,0.5,7
10.0,9.59,8.8,0.5,8
10.0,8.33,8.8,0.75,0
10.0,8.52,8.8,0.75,1
10.0,8.7,8.8,0.75,2
10.0,8.88,8.8,0.75,3
10.0,9.06,8.8,0.75,4
10.0,9.25,8.8,0.75,5
10.0,9.43,8.8,0.75,6
10.0,9.61,8.8,0.75,7
10.0,9.8,8.8,0.75,8
10.0,8.51,8.8,1.0,0
10.0,8.69,8.8,1.0,1
10.0,8.88,8.8,1.0,2
10.0,9.07,8.8,1.0,3
10.0,9.26,8.8,1.0,4
10.0,9.44,8.8,1.0,5
10.0,9.63,8.8,1.0,6
10.0,9.82,8.8,1.0,7
10.0,10.0,8.8,1.0,8
10.0,8.68,8.8,1.25,0
10.0,8.87,8.8,1.25,1
10.0,9.07,8.8,1.25,2
10.0,9.26,8.8,1.25,3
10.0,9.45,8.8,1.25,4
10.0,9.64,8.8,1.25,5
10.0,9.83,8.8,1.25,6
10.0,10.02,8.8,1.25,7
10.0,10.21,8.8,1.25,8
10.0,8.86,8.8,1.5,0
10.0,9.05,8.8,1.5,1
10.0,9.25,8.8,1.5,2
10.0,9.44,8.8,1.5,3
10.0,9.64,8.8,1.5,4
10.0,9.83,8.8,1.5,5
10.0,10.03,8.8,1.5,6
10.0,10.22,8.8,1.5,7
10.0,10.42,8.8,1.5,8
10.0,9.03,8.8,1.75,0
10.0,9.23,8.8,1.75,1
10.0,9.43,8.8,1.75,2
10.0,9.63,8.8,1.75,3
10.0,9.83,8.8,1.75,4
10.0,10.03,8.8,1.75,5
10.0,10.23,8.8,1.75,6
10.0,10.43,8.8,1.75,7
10.0,10.62,8.8,1.75,8
10.0,9.21,8.8,2.0,0
10.0,9.41,8.8,2.0,1
10.0,9.62,8.8,2.0,2
10.0,9.82,8.8,2.0,3
10.0,10.02,8.8,2.0,4
10.0,10.22,8.8,2.0,5
10.0,10.43,8.8,2.0,6
10.0,10.63,8.8,2.0,7
10.0,10.83,8.8,2.0,8
10.0,9.39,8.8,2.25,0
10.0,9.59,8.8,2.25,1
10.0,9.8,8.8,2.25,2
10.0,10.0,8.8,2.25,3
10.0,10.21,8.8,2.25,4
10.0,10.42,8.8,2.25,5
10.0,10.62,8.8,2.25,6
10.0,10.83,8.8,2.25,7
10.0,11.04,8.8,2.25,8
10.0,9.56,8.8,2.5,0
10.0,9.77,8.8,2.5,1
10.0,9.98,8.8,2.5,2
10.0,10.19,8.8,2.5,3
10.0,10.4,8.8,2.5,4
10.0,10.61,8.8,2.5,5
10.0,10.82,8.8,2.5,6
10.0,11.03,8.8,2.5,7
10.0,11.24,8.8,2.5,8
10.0,9.74,8.8,2.75,0
10.0,9.95,8.8,2.75,1
10.0,10.17,8.8,2.75,2
10.0,10.38,8.8,2.75,3
10.0,10.59,8.8,2.75,4
10.0,10.81,8.8,2.75,5
10.0,11.02,8.8,2.75,6
10.0,11.24,8.8,2.75,7
10.0,11.45,8.8,2.75,8
10.0,9.91,8.8,3.0,0
10.0,10.13,8.8,3.0,1
10.0,10.35,8.8,3.0,2
10.0,10.57,8.8,3.0,3
10.0,10.78,8.8,3.0,4
10.0,11.0,8.8,3.0,5
10.0,11.22,8.8,3.0,6
10.0,11.44,8.8,3.0,7
10.0,11.66,8.8,3.0,8
10.0,10.09,8.8,3.25,0
10.0,10.31,8.8,3.25,1
10.0,10.53,8.8,3.25,2
10.0,10.75,8.8,3.25,3
10.0,10.98,8.8,3.25,4
10.0,11.2,8.8,3.25,5
10.0,11.42,8.8,3.25,6
10.0,11.64,8.8,3.25,7
10.0,11.86,8.8,3.25,8
10.0,10.26,8.8,3.5,0
10.0,10.49,8.8,3.5,1
10.0,10.72,8.8,3.5,2
10.0,10.94,8.8,3.5,3
10.0,11.17,8.8,3.5,4
10.0,11.39,8.8,3.5,5
10.0,11.62,8.8,3.5,6
10.0,11.84,8.8,3.5,7
10.0,12.07,8.8,3.5,8
10.0,10.44,8.8,3.75,0
10.0,10.67,8.8,3.75,1
10.0,10.9,8.8,3.75,2
10.0,11.13,8.8,3.75,3
10.0,11.36,8.8,3.75,4
10.0,11.59,8.8,3.75,5
10.0,11.82,8.8,3.75,6
10.0,12.05,8.8,3.75,7
10.0,12.28,8.8,3.75,8
10.0,10.61,8.8,4.0,0
10.0,10.85,8.8,4.0,1
10.0,11.08,8.8,4.0,2
10.0,11.32,8.8,4.0,3
10.0,11.55,8.8,4.0,4
10.0,11.78,8.8,4.0,5
10.0,12.02,8.8,4.0,6
10.0,12.25,8.8,4.0,7
10.0,12.48,8.8,4.0,8
10.0,7.88,9.0,0.0,0
10.0,8.06,9.0,0.0,1
10.0,8.23,9.0,0.0,2
10.0,8.4,9.0,0.0,3
10.0,8.58,9.0,0.0,4
10.0,8.75,9.0,0.0,5
10.0,8.92,9.0,0.0,6
10.0,9.1,9.0,0.0,7
10.0,9.27,9.0,0.0,8
10.0,8.06,9.0,0.25,0
10.0,8.24,9.0,0.25,1
10.0,8.42,9.0,0.25,2
10.0,8.59,9.0,0.25,3
10.0,8.77,9.0,0.25,4
10.0,8.95,9.0,0.25,5
10.0,9.13,9.0,0.25,6
10.0,9.3,9.0,0.25,7
10.0,9.48,9.0,0.25,8
10.0,8.24,9.0,0.5,0
10.0,8.42,9.0,0.5,1
